sourceTypeModelYearID,sourceTypeID,modelYearID,fuelTypeID,engTechID,regClassID,stmyFuelEngFraction,stmyFraction
412002,41,2002,2,1,42,0.07761455821091866,0.06180167597765363
412002,41,2002,2,1,46,0.2341591756193817,0.18645251396648044
412002,41,2002,2,1,47,0.6882262661696996,0.5480097765363129
412002,41,2002,3,1,47,1,0.0982891061452514
412002,41,2002,9,30,42,0,0
412002,41,2002,9,30,46,0,0
412002,41,2002,9,30,47,1,0.004888268156424581
412002,41,2002,9,40,42,0,0
412002,41,2002,9,40,46,0,0
412002,41,2002,9,40,47,1,0
412003,41,2003,1,1,42,0.9958100558659218,0.11812458581842279
412003,41,2003,1,1,46,0.004189944134078212,0.0004970178926441351
412003,41,2003,1,1,47,0,0
412003,41,2003,2,1,42,0.09611077173691714,0.0781974817760106
412003,41,2003,2,1,46,0.22052535125229078,0.1794234592445328
412003,41,2003,2,1,47,0.6833638770107922,0.5559973492379059
412003,41,2003,3,1,47,1,0.06776010603048377
412003,41,2003,9,30,42,0,0
412003,41,2003,9,30,46,0,0
412003,41,2003,9,30,47,1,0
412003,41,2003,9,40,42,0,0
412003,41,2003,9,40,46,0,0
412003,41,2003,9,40,47,1,0
412004,41,2004,1,1,42,0.9878234398782344,0.1438386524822695
412004,41,2004,1,1,46,0.0121765601217656,0.0017730496453900709
412004,41,2004,1,1,47,0,0
412004,41,2004,2,1,42,0.10019214932747736,0.08089539007092199
412004,41,2004,2,1,46,0.1792478726324458,0.14472517730496454
412004,41,2004,2,1,47,0.7205599780400769,0.581781914893617
412004,41,2004,3,1,47,1,0.04698581560283688
412004,41,2004,9,30,42,0,0
412004,41,2004,9,30,46,0,0
412004,41,2004,9,30,47,1,0
412004,41,2004,9,40,42,0,0
412004,41,2004,9,40,46,0,0
412004,41,2004,9,40,47,1,0
412005,41,2005,1,1,42,0.9029126213592232,0.135625
412005,41,2005,1,1,46,0.015256588072122053,0.0022916666666666667
412005,41,2005,1,1,47,0.08183079056865464,0.012291666666666666
412005,41,2005,2,1,42,0.18226600985221678,0.13875
412005,41,2005,2,1,46,0.13409961685823754,0.10208333333333333
412005,41,2005,2,1,47,0.6836343732895457,0.5204166666666666
412005,41,2005,3,1,47,1,0.08854166666666667
412005,41,2005,9,30,42,0,0
412005,41,2005,9,30,46,0,0
412005,41,2005,9,30,47,1,0
412005,41,2005,9,40,42,0,0
412005,41,2005,9,40,46,0,0
412005,41,2005,9,40,47,1,0
412006,41,2006,1,1,42,0.9835948644793152,0.172138309823992
412006,41,2006,1,1,46,0.012838801711840228,0.0022469104980651603
412006,41,2006,1,1,47,0.0035663338088445075,0.0006241418050181001
412006,41,2006,2,1,42,0.205132241813602,0.16265135438771688
412006,41,2006,2,1,46,0.2619647355163728,0.2077143927100237
412006,41,2006,2,1,47,0.5329030226700252,0.4225440019972538
412006,41,2006,3,1,47,1,0.03208088877793035
412006,41,2006,9,30,42,0,0
412006,41,2006,9,30,46,0,0
412006,41,2006,9,30,47,1,0
412006,41,2006,9,40,42,0,0
412006,41,2006,9,40,46,0,0
412006,41,2006,9,40,47,1,0
412007,41,2007,1,1,42,0.9908987485779296,0.12940127767047988
412007,41,2007,1,1,46,0.009101251422070536,0.0011885306789481504
412007,41,2007,1,1,47,0,0
412007,41,2007,2,1,42,0.16322901849217641,0.13638389540930027
412007,41,2007,2,1,46,0.1378022759601707,0.11513890952310206
412007,41,2007,2,1,47,0.6989687055476529,0.5840142623681474
412007,41,2007,3,1,47,1,0.033873124350022286
412007,41,2007,9,30,42,0,0
412007,41,2007,9,30,46,0,0
412007,41,2007,9,30,47,1,0
412007,41,2007,9,40,42,0,0
412007,41,2007,9,40,46,0,0
412007,41,2007,9,40,47,1,0
412008,41,2008,1,1,42,0.9602385685884692,0.14627498485766202
412008,41,2008,1,1,46,0.007952286282306164,0.0012113870381586917
412008,41,2008,1,1,47,0.031809145129224656,0.004845548152634767
412008,41,2008,2,1,42,0.12449952335557674,0.09887946698970321
412008,41,2008,2,1,46,0.14451858913250715,0.11477892186553604
412008,41,2008,2,1,47,0.7309818875119161,0.580557238037553
412008,41,2008,3,1,47,1,0.05345245305875227
412008,41,2008,9,30,42,0,0
412008,41,2008,9,30,46,0,0
412008,41,2008,9,30,47,1,0
412008,41,2008,9,40,42,0,0
412008,41,2008,9,40,46,0,0
412008,41,2008,9,40,47,1,0
412009,41,2009,1,1,42,0.9744245524296675,0.1181945090739879
412009,41,2009,1,1,46,0.016624040920716114,0.0020164417558554367
412009,41,2009,1,1,47,0.008951406649616368,0.0010857763300760044
412009,41,2009,2,1,42,0.11232566905390125,0.09244609896075694
412009,41,2009,2,1,46,0.11929890689785151,0.09818520241973011
412009,41,2009,2,1,47,0.7683754240482473,0.6323871568171242
412009,41,2009,3,1,47,1,0.05568481464246936
412009,41,2009,9,30,42,0,0
412009,41,2009,9,30,46,0,0
412009,41,2009,9,30,47,1,0
412009,41,2009,9,40,42,0,0
412009,41,2009,9,40,46,0,0
412009,41,2009,9,40,47,1,0
412010,41,2010,1,1,42,0.9951267056530215,0.17022340780260087
412010,41,2010,1,1,46,0.004873294346978558,0.0008336112037345782
412010,41,2010,1,1,47,0,0
412010,41,2010,2,1,42,0.10607940446650123,0.08552850950316772
412010,41,2010,2,1,46,0.14743589743589744,0.11887295765255085
412010,41,2010,2,1,47,0.7464846980976013,0.6018672890963654
412010,41,2010,3,1,47,1,0.02250750250083361
412010,41,2010,9,30,42,0,0
412010,41,2010,9,30,46,0,0
412010,41,2010,9,30,47,1,0.00016672224074691563
412010,41,2010,9,40,42,0,0
412010,41,2010,9,40,46,0,0
412010,41,2010,9,40,47,1,0
412011,41,2011,1,1,42,1,0.20580251102816424
412011,41,2011,1,1,46,0,0
412011,41,2011,1,1,47,0,0
412011,41,2011,2,1,42,0.06024679409629809,0.04224635222259925
412011,41,2011,2,1,46,0.11371884829421727,0.07974211062097047
412011,41,2011,2,1,47,0.8260343576094847,0.5792331184255175
412011,41,2011,3,1,47,1,0.09297590770274855
412011,41,2011,9,30,42,0,0
412011,41,2011,9,30,46,0,0
412011,41,2011,9,30,47,1,0
412011,41,2011,9,40,42,0,0
412011,41,2011,9,40,46,0,0
412011,41,2011,9,40,47,1,0
412012,41,2012,1,1,42,1,0.23156981786643538
412012,41,2012,1,1,46,0,0
412012,41,2012,1,1,47,0,0
412012,41,2012,2,1,42,0.05440158259149359,0.03816131830008673
412012,41,2012,2,1,46,0.1473788328387735,0.1033824804856895
412012,41,2012,2,1,47,0.798219584569733,0.5599306157849089
412012,41,2012,3,1,47,1,0.06556808326105812
412012,41,2012,9,30,42,0,0
412012,41,2012,9,30,46,0,0
412012,41,2012,9,30,47,1,0.0013876843018213356
412012,41,2012,9,40,42,0,0
412012,41,2012,9,40,46,0,0
412012,41,2012,9,40,47,1,0
412013,41,2013,1,1,42,1,0.18726114649681527
412013,41,2013,1,1,46,0,0
412013,41,2013,1,1,47,0,0
412013,41,2013,2,1,42,0.1417059748427673,0.09184713375796179
412013,41,2013,2,1,46,0.1267688679245283,0.0821656050955414
412013,41,2013,2,1,47,0.7315251572327044,0.474140127388535
412013,41,2013,3,1,47,1,0.1614012738853503
412013,41,2013,9,30,42,0,0
412013,41,2013,9,30,46,0,0
412013,41,2013,9,30,47,1,0.0031847133757961785
412013,41,2013,9,40,42,0,0
412013,41,2013,9,40,46,0,0
412013,41,2013,9,40,47,1,0
412014,41,2014,1,1,42,0.9907223326706429,0.1974640073966451
412014,41,2014,1,1,46,0,0
412014,41,2014,1,1,47,0.00927766732935719,0.0018491612732796196
412014,41,2014,2,1,42,0.0881486934118513,0.06326773213578127
412014,41,2014,2,1,46,0.1104158998895841,0.07924976885484084
412014,41,2014,2,1,47,0.8014354066985646,0.5752212389380531
412014,41,2014,3,1,47,1,0.07040021133271696
412014,41,2014,9,30,42,0,0
412014,41,2014,9,30,46,0,0
412014,41,2014,9,30,47,1,0.012547880068683133
412014,41,2014,9,40,42,0,0
412014,41,2014,9,40,46,0,0
412014,41,2014,9,40,47,1,0
412015,41,2015,1,1,42,0.9936672423719056,0.20284404747913973
412015,41,2015,1,1,46,0,0
412015,41,2015,1,1,47,0.006332757628094416,0.0012927488541544247
412015,41,2015,2,1,42,0.05021570319240725,0.03419908332353978
412015,41,2015,2,1,46,0.08403796376186366,0.05723351745210953
412015,41,2015,2,1,47,0.8657463330457291,0.5896110001175227
412015,41,2015,3,1,47,1,0.09754377717710659
412015,41,2015,9,30,42,0,0
412015,41,2015,9,30,46,0,0
412015,41,2015,9,30,47,1,0.017275825596427312
412015,41,2015,9,40,42,0,0
412015,41,2015,9,40,46,0,0
412015,41,2015,9,40,47,1,0
412016,41,2016,1,1,42,1,0.23710482529118138
412016,41,2016,1,1,46,0,0
412016,41,2016,1,1,47,0,0
412016,41,2016,2,1,42,0.04983282916733004,0.03254991680532446
412016,41,2016,2,1,46,0.08422225760229263,0.055012479201331115
412016,41,2016,2,1,47,0.8659449132303773,0.5656198003327787
412016,41,2016,3,1,47,1,0.0987936772046589
412016,41,2016,9,30,42,0,0
412016,41,2016,9,30,46,0,0
412016,41,2016,9,30,47,1,0.010919301164725458
412016,41,2016,9,40,42,0,0
412016,41,2016,9,40,46,0,0
412016,41,2016,9,40,47,1,0
412017,41,2017,1,1,42,1,0.3241626794258373
412017,41,2017,1,1,46,0,0
412017,41,2017,1,1,47,0,0
412017,41,2017,2,1,42,0,0
412017,41,2017,2,1,46,0.10071189279731994,0.0523053501522401
412017,41,2017,2,1,47,0.8992881072026802,0.46705089169204
412017,41,2017,3,1,47,1,0.12766420182688126
412017,41,2017,9,30,42,0,0
412017,41,2017,9,30,46,0,0
412017,41,2017,9,30,47,1,0.02816441931274467
412017,41,2017,9,40,42,0,0
412017,41,2017,9,40,46,0,0
412017,41,2017,9,40,47,1,0.0006524575902566333
412018,41,2018,1,1,42,1,0.1748129675810474
412018,41,2018,1,1,46,0,0
412018,41,2018,1,1,47,0,0
412018,41,2018,2,1,42,0.0016296598085149725,0.000997506234413965
412018,41,2018,2,1,46,0.10979832959869627,0.0672069825436409
412018,41,2018,2,1,47,0.8885720105927888,0.5438902743142144
412018,41,2018,3,1,47,1,0.16371571072319202
412018,41,2018,9,30,42,0,0
412018,41,2018,9,30,46,0,0
412018,41,2018,9,30,47,1,0.04688279301745636
412018,41,2018,9,40,42,0,0
412018,41,2018,9,40,46,0,0
412018,41,2018,9,40,47,1,0.0024937655860349127
412019,41,2019,1,1,42,1,0.22474369312291212
412019,41,2019,1,1,46,0,0
412019,41,2019,1,1,47,0,0
412019,41,2019,2,1,42,0,0
412019,41,2019,2,1,46,0.07514004249565386,0.04481050570210805
412019,41,2019,2,1,47,0.9248599575043461,0.5515493606727335
412019,41,2019,3,1,47,1,0.15355373804861192
412019,41,2019,9,30,42,0,0
412019,41,2019,9,30,46,0,0
412019,41,2019,9,30,47,1,0.025342702453634375
412019,41,2019,9,40,42,0,0
412019,41,2019,9,40,46,0,0
412019,41,2019,9,40,47,1,0
412020,41,2020,1,1,42,1,0.1436572812594611
412020,41,2020,1,1,46,0,0
412020,41,2020,1,1,47,0,0
412020,41,2020,2,1,42,0.0013834447774959647,0.0009082652134423251
412020,41,2020,2,1,46,0.07539774037353009,0.049500454132606724
412020,41,2020,2,1,47,0.923218814848974,0.6061156524371784
412020,41,2020,3,1,47,1,0.14986376021798364
412020,41,2020,9,30,42,0,0
412020,41,2020,9,30,46,0,0
412020,41,2020,9,30,47,1,0.049954586739327886
412020,41,2020,9,40,42,0,0
412020,41,2020,9,40,46,0,0
412020,41,2020,9,40,47,1,0
412021,41,2021,1,1,42,1,0.12912912912912913
412021,41,2021,1,1,46,0,0
412021,41,2021,1,1,47,0,0
412021,41,2021,2,1,42,0.0008723466123873219,0.0005299417064122947
412021,41,2021,2,1,46,0.07240476882814773,0.04398516163222046
412021,41,2021,2,1,47,0.9267228845594649,0.5629747394453277
412021,41,2021,3,1,47,1,0.16710828475534356
412021,41,2021,9,30,42,0.02990654205607477,0.0028263557675322383
412021,41,2021,9,30,46,0.009345794392523364,0.0008832361773538244
412021,41,2021,9,30,47,0.960747663551402,0.09079667903197315
412021,41,2021,9,40,42,0,0
412021,41,2021,9,40,46,0,0
412021,41,2021,9,40,47,1,0.0017664723547076487
412022,41,2022,1,1,42,0.998917748917749,0.193217500523341
412022,41,2022,1,1,46,0.0010822510822510825,0.00020933640360058616
412022,41,2022,1,1,47,0,0
412022,41,2022,2,1,42,0,0
412022,41,2022,2,1,46,0.08490915832406377,0.047938036424534224
412022,41,2022,2,1,47,0.9150908416759362,0.5166422440862466
412022,41,2022,3,1,47,1,0.14046472681599328
412022,41,2022,9,30,42,0.0995260663507109,0.008792128951224618
412022,41,2022,9,30,46,0,0
412022,41,2022,9,30,47,0.9004739336492891,0.07954783336822273
412022,41,2022,9,40,42,0,0
412022,41,2022,9,40,46,0,0
412022,41,2022,9,40,47,1,0.013188193426836928
412023,41,2023,1,1,42,0.9989250878649197,0.20020672492991576
412023,41,2023,1,1,46,0.0010749121350803455,0.0002154362131517117
412023,41,2023,1,1,47,0,0
412023,41,2023,2,1,42,0,0
412023,41,2023,2,1,46,0.08631577470662925,0.04958456415353304
412023,41,2023,2,1,47,0.9136842252933707,0.5248708505381783
412023,41,2023,3,1,47,1,0.1315241843010241
412023,41,2023,9,30,42,0.10953900453046753,0.008805791558411331
412023,41,2023,9,30,46,0,0
412023,41,2023,9,30,47,0.8904609954695324,0.07158376096816892
412023,41,2023,9,40,42,0,0
412023,41,2023,9,40,46,0,0
412023,41,2023,9,40,47,1,0.013208687337616999
412024,41,2024,1,1,42,0.9989968942024715,0.2152620262430119
412024,41,2024,1,1,46,0.0010031057975284847,0.00021614740522739843
412024,41,2024,1,1,47,0,0
412024,41,2024,2,1,42,0,0
412024,41,2024,2,1,46,0.07846650086091228,0.04992527896953553
412024,41,2024,2,1,47,0.9215334991390877,0.5863370549152366
412024,41,2024,3,1,47,1,0.1429191437606003
412024,41,2024,9,30,42,0.898706170293586,0.004799404333950628
412024,41,2024,9,30,46,0.10129382970641394,0.0005409443724377749
412024,41,2024,9,30,47,0,0
412024,41,2024,9,40,42,0,0
412024,41,2024,9,40,46,0,0
412024,41,2024,9,40,47,1,0
412025,41,2025,1,1,42,0.9990086857573387,0.21423315537639756
412025,41,2025,1,1,46,0.000991314242661345,0.0002125831148443984
412025,41,2025,1,1,47,0,0
412025,41,2025,2,1,42,0,0
412025,41,2025,2,1,46,0.0781158037605217,0.04931464778387066
412025,41,2025,2,1,47,0.9218841962394784,0.581987155562527
412025,41,2025,3,1,47,1,0.13710525559774187
412025,41,2025,9,30,42,0.8731325678285515,0.014971781006321874
412025,41,2025,9,30,46,0.1268674321714484,0.0021754215582968526
412025,41,2025,9,30,47,0,0
412025,41,2025,9,40,42,0,0
412025,41,2025,9,40,46,0,0
412025,41,2025,9,40,47,1,0
412026,41,2026,1,1,42,0.9989980999037815,0.21414651135443022
412026,41,2026,1,1,46,0.0010019000962184941,0.00021476858699883732
412026,41,2026,1,1,47,0,0
412026,41,2026,2,1,42,0,0
412026,41,2026,2,1,46,0.07913646014492581,0.05001963322241069
412026,41,2026,2,1,47,0.9208635398550743,0.5820484821672303
412026,41,2026,3,1,47,1,0.13250032672003814
412026,41,2026,9,30,42,0.8681566718703114,0.01829230237949242
412026,41,2026,9,30,46,0.1318433281296885,0.002777975569399497
412026,41,2026,9,30,47,0,0
412026,41,2026,9,40,42,0,0
412026,41,2026,9,40,46,0,0
412026,41,2026,9,40,47,1,0
412027,41,2027,1,1,42,0.9989055458946896,0.18465032701838505
412027,41,2027,1,1,46,0.0010944541053103391,0.00020231273045056634
412027,41,2027,1,1,47,0,0
412027,41,2027,2,1,42,0,0
412027,41,2027,2,1,46,0.07457105079052596,0.04729073812585333
412027,41,2027,2,1,47,0.9254289492094739,0.586879460959788
412027,41,2027,3,1,47,1,0.126304852839688
412027,41,2027,9,30,42,0.8641122884667319,0.047243013463196114
412027,41,2027,9,30,46,0.13588771153326812,0.00742929486263897
412027,41,2027,9,30,47,0,0
412027,41,2027,9,40,42,0,0
412027,41,2027,9,40,46,0,0
412027,41,2027,9,40,47,1,0
412028,41,2028,1,1,42,0.9988091667512791,0.17415615581087876
412028,41,2028,1,1,46,0.0011908332487210339,0.00020763820328521205
412028,41,2028,1,1,47,0,0
412028,41,2028,2,1,42,0,0
412028,41,2028,2,1,46,0.07631864458410619,0.048698703110157726
412028,41,2028,2,1,47,0.9236813554158937,0.5893983618408558
412028,41,2028,3,1,47,1,0.12086918008418615
412028,41,2028,9,30,42,0.888845765078219,0.05925931244890345
412028,41,2028,9,30,46,0.11115423492178103,0.0074106485017330125
412028,41,2028,9,30,47,0,0
412028,41,2028,9,40,42,0,0
412028,41,2028,9,40,46,0,0
412028,41,2028,9,40,47,1,0
412029,41,2029,1,1,42,0.9987306721231757,0.16664776235242995
412029,41,2029,1,1,46,0.0012693278768242764,0.00021179949336555263
412029,41,2029,1,1,47,0,0
412029,41,2029,2,1,42,0,0
412029,41,2029,2,1,46,0.07799754086268641,0.0498270705469828
412029,41,2029,2,1,47,0.9220024591373136,0.5890016668192717
412029,41,2029,3,1,47,1,0.11417334527937681
412029,41,2029,9,30,42,0.9084202484655275,0.07279930482271671
412029,41,2029,9,30,46,0.09157975153447244,0.007339050685856341
412029,41,2029,9,30,47,0,0
412029,41,2029,9,40,42,0,0
412029,41,2029,9,40,46,0,0
412029,41,2029,9,40,47,1,0
412030,41,2030,1,1,42,0.9986620372726925,0.16019213446428515
412030,41,2030,1,1,46,0.0013379627273074437,0.0002146182563486299
412030,41,2030,1,1,47,0,0
412030,41,2030,2,1,42,0,0
412030,41,2030,2,1,46,0.08516732008398897,0.05063088212039978
412030,41,2030,2,1,47,0.914832679916011,0.5438563234235743
412030,41,2030,3,1,47,1,0.09966352340931525
412030,41,2030,9,30,42,0.6644058477600226,0.08785344374777969
412030,41,2030,9,30,46,0.055783097113058996,0.00737611988338363
412030,41,2030,9,30,47,0.2798110551269183,0.03699901931097772
412030,41,2030,9,40,42,0,0
412030,41,2030,9,40,46,0,0
412030,41,2030,9,40,47,1,0.013213935383935787
412031,41,2031,1,1,42,0.9982474210766779,0.12237677884117953
412031,41,2031,1,1,46,0.0017525789233222109,0.00021485150752484678
412031,41,2031,1,1,47,0,0
412031,41,2031,2,1,42,0,0
412031,41,2031,2,1,46,0.08864000848475961,0.050812962548230436
412031,41,2031,2,1,47,0.9113599915152404,0.5224379138544608
412031,41,2031,3,1,47,1,0.09519654189356942
412031,41,2031,9,30,42,0.7350740562236558,0.1320786866377624
412031,41,2031,9,30,46,0.0428890447547758,0.00770633741511812
412031,41,2031,9,30,47,0.22203689902156826,0.03989576527642717
412031,41,2031,9,40,42,0,0
412031,41,2031,9,40,46,0,0
412031,41,2031,9,40,47,1,0.029280162025727283
412032,41,2032,1,1,42,0.9973637979080546,0.08119247150073212
412032,41,2032,1,1,46,0.0026362020919453886,0.00021460550670616816
412032,41,2032,1,1,47,0,0
412032,41,2032,2,1,42,0,0
412032,41,2032,2,1,46,0.09243000581409563,0.0508698858279876
412032,41,2032,2,1,47,0.9075699941859044,0.4994912807644082
412032,41,2032,3,1,47,1,0.0932390270141933
412032,41,2032,9,30,42,0.7657747469685204,0.17570138505840002
412032,41,2032,9,30,46,0.03570033705695724,0.008191179838184149
412032,41,2032,9,30,47,0.19852491597452232,0.04555008224469428
412032,41,2032,9,40,42,0,0
412032,41,2032,9,40,46,0,0
412032,41,2032,9,40,47,1,0.04555008224469428
412033,41,2033,1,1,42,0.997348252828819,0.08121544229316242
412033,41,2033,1,1,46,0.002651747171181061,0.00021593542551086837
412033,41,2033,1,1,47,0,0
412033,41,2033,2,1,42,0,0
412033,41,2033,2,1,46,0.09401222651704909,0.05128931232914297
412033,41,2033,2,1,47,0.9059877734829509,0.49427070926912936
412033,41,2033,3,1,47,1,0.09665532154667453
412033,41,2033,9,30,42,0.7635326324241613,0.1757510941012619
412033,41,2033,9,30,46,0.03587884335034872,0.008258646331711172
412033,41,2033,9,30,47,0.20058852422549,0.04617176935170346
412033,41,2033,9,40,42,0,0
412033,41,2033,9,40,46,0,0
412033,41,2033,9,40,47,1,0.04617176935170346
412034,41,2034,1,1,42,0.9973767154874674,0.08148742137317407
412034,41,2034,1,1,46,0.002623284512532564,0.00021432693097310295
412034,41,2034,1,1,47,0,0
412034,41,2034,2,1,42,0,0
412034,41,2034,2,1,46,0.09680074097239214,0.051001297556923376
412034,41,2034,2,1,47,0.9031992590276079,0.4758675780797735
412034,41,2034,3,1,47,1,0.09846797863386333
412034,41,2034,9,30,42,0.737581416578204,0.1763396597672858
412034,41,2034,9,30,46,0.03703977300081335,0.008855403379225996
412034,41,2034,9,30,47,0.22537881042098273,0.053883167139390405
412034,41,2034,9,40,42,0,0
412034,41,2034,9,40,46,0,0
412034,41,2034,9,40,47,1,0.053883167139390405
412035,41,2035,1,1,42,0.9976929655131033,0.0819350469112916
412035,41,2035,1,1,46,0.0023070344868967637,0.00018946407907430643
412035,41,2035,1,1,47,0,0
412035,41,2035,2,1,42,0,0
412035,41,2035,2,1,46,0.0991811564350152,0.04516074742417535
412035,41,2035,2,1,47,0.9008188435649848,0.41017521605357726
412035,41,2035,3,1,47,1,0.08982705047852324
412035,41,2035,9,30,42,0.627712294636508,0.17730832626531268
412035,41,2035,9,30,46,0.052799738366844574,0.014914210406684517
412035,41,2035,9,30,47,0.3194879669966475,0.0902449691906805
412035,41,2035,9,40,42,0,0
412035,41,2035,9,40,46,0,0
412035,41,2035,9,40,47,1,0.0902449691906805
412036,41,2036,1,1,42,0.9977079813728387,0.08252823851130307
412036,41,2036,1,1,46,0.0022920186271613322,0.0001895908055926768
412036,41,2036,1,1,47,0,0
412036,41,2036,2,1,42,0,0
412036,41,2036,2,1,46,0.10057884317916412,0.0452587064452046
412036,41,2036,2,1,47,0.8994211568208359,0.40472366573801793
412036,41,2036,3,1,47,1,0.09374793718434334
412036,41,2036,9,30,42,0.6298474688978184,0.1785919992931264
412036,41,2036,9,30,46,0.052732404316489456,0.014952168547879292
412036,41,2036,9,30,47,0.31742012678569215,0.09000384673726641
412036,41,2036,9,40,42,0,0
412036,41,2036,9,40,46,0,0
412036,41,2036,9,40,47,1,0.09000384673726641
412037,41,2037,1,1,42,0.9977205926671988,0.08301262657030353
412037,41,2037,1,1,46,0.002279407332801139,0.00018965188361362098
412037,41,2037,1,1,47,0,0
412037,41,2037,2,1,42,0,0
412037,41,2037,2,1,46,0.10194337116371023,0.04533353766922953
412037,41,2037,2,1,47,0.8980566288362898,0.39935979699035007
412037,41,2037,3,1,47,1,0.09784863439345365
412037,41,2037,9,30,42,0.6315582432088178,0.17964022028331225
412037,41,2037,9,30,46,0.052676806255427366,0.01498337355469769
412037,41,2037,9,30,47,0.3157649505357548,0.08981607932751975
412037,41,2037,9,40,42,0,0
412037,41,2037,9,40,46,0,0
412037,41,2037,9,40,47,1,0.08981607932751975
412038,41,2038,1,1,42,0.9977398800641397,0.08366302626747368
412038,41,2038,1,1,46,0.002260119935860284,0.00018951680426902882
412038,41,2038,1,1,47,0,0
412038,41,2038,2,1,42,0,0
412038,41,2038,2,1,46,0.10330768731079204,0.04535520118267205
412038,41,2038,2,1,47,0.8966923126892079,0.3936750623273893
412038,41,2038,3,1,47,1,0.10194030028627371
412038,41,2038,9,30,42,0.6338969077210381,0.1810476922511206
412038,41,2038,9,30,46,0.052507379195578324,0.014996665409980917
412038,41,2038,9,30,47,0.3135957130833837,0.08956626773541028
412038,41,2038,9,40,42,0,0
412038,41,2038,9,40,46,0,0
412038,41,2038,9,40,47,1,0.08956626773541028
412039,41,2039,1,1,42,0.9977583457651548,0.08426027104480163
412039,41,2039,1,1,46,0.0022416542348451234,0.00018930675370290042
412039,41,2039,1,1,47,0,0
412039,41,2039,2,1,42,0,0
412039,41,2039,2,1,46,0.10463189129051652,0.045351512706118265
412039,41,2039,2,1,47,0.8953681087094835,0.38808720417798315
412039,41,2039,3,1,47,1,0.10607975452444263
